ABDAR	47.196944	35.255833	14	M853	B	IPRUS	46.547222	35.026944		N	NIKAD	48.996111	35.921944		Y
ABDEK	56.305000	81.713056	14	A300	B	KENGA	56.320556	80.700833		Y	UNAGO	56.263611	83.258056		Y
ABDER	65.345000	178.103333	14	W75	B	LUNAD	64.735000	177.741389		Y	REKMA	65.516667	178.214722		Y
ABDET	71.662222	130.321111	14	G7	B	AKEBA	71.513056	134.256944		Y	GIKSI	71.695833	128.901944		Y
ABDID	64.427500	42.763611	14	T822	B	BAGUP	64.810000	41.983611		Y	LIKPA	64.145833	43.319444		Y
ABDIG	62.324083	5.791547	14	Z105	B	TUTOP	62.000000	5.453333		Y	VIG	62.552069	6.034419		Y
ABDIK	37.688333	41.955278	14	T306	B	RNA	37.365083	42.061444		Y	SRT	37.910667	41.881972		Y
ABDIK	37.688333	41.955278	14	UT306	B	RNA	37.365083	42.061444		Y	SRT	37.910667	41.881972		Y
ABDIK	37.688333	41.955278	14	UW197	B	RNA	37.365083	42.061444		Y	SRT	37.910667	41.881972		Y
ABDIK	37.688333	41.955278	14	W197	B	RNA	37.365083	42.061444		Y	SRT	37.910667	41.881972		Y
